Energy 	 Vol 	 L
-5.62225e-19	5.27799e-26	3.75108e-09
-5.59107e-19	5.51294e-26	3.80593e-09
-5.63246e-19	5.39327e-26	3.77819e-09
-5.28387e-19	5.77429e-26	3.86515e-09
-5.51534e-19	5.43373e-26	3.78762e-09
-5.44426e-19	5.46877e-26	3.79574e-09
-5.30534e-19	5.55078e-26	3.81462e-09
-5.45955e-19	5.51525e-26	3.80646e-09
-5.38536e-19	5.51833e-26	3.80717e-09
-5.30425e-19	5.60745e-26	3.82756e-09
-5.69434e-19	5.28007e-26	3.75157e-09
-5.58953e-19	5.46777e-26	3.79551e-09
-5.3268e-19	5.71489e-26	3.85185e-09
-5.3389e-19	5.63307e-26	3.83338e-09
-5.12966e-19	5.91511e-26	3.89632e-09
-5.0331e-19	5.96205e-26	3.9066e-09
-5.07701e-19	5.87524e-26	3.88754e-09
-5.02819e-19	6.15499e-26	3.94829e-09
-5.04874e-19	6.04442e-26	3.9245e-09
-4.86263e-19	6.25483e-26	3.96952e-09
-4.95722e-19	6.22602e-26	3.96342e-09
-5.14481e-19	6.11513e-26	3.93975e-09
-5.11574e-19	6.29756e-26	3.97854e-09
-5.33829e-19	6.03672e-26	3.92284e-09
-5.36908e-19	5.86245e-26	3.88472e-09
-5.24786e-19	5.95023e-26	3.90401e-09
-5.35358e-19	5.9701e-26	3.90835e-09
-5.36285e-19	5.98287e-26	3.91114e-09
-5.25336e-19	6.11075e-26	3.93881e-09
-5.38222e-19	6.00354e-26	3.91564e-09
-5.06915e-19	6.03589e-26	3.92266e-09
-5.33121e-19	5.98924e-26	3.91253e-09
-5.25266e-19	5.93633e-26	3.90097e-09
-5.30489e-19	5.88814e-26	3.89039e-09
-5.40792e-19	5.93366e-26	3.90039e-09
-5.39111e-19	6.07412e-26	3.93092e-09
-5.56653e-19	5.86668e-26	3.88565e-09
-5.85083e-19	5.71378e-26	3.8516e-09
-5.50609e-19	5.80531e-26	3.87206e-09
-5.54929e-19	6.07289e-26	3.93066e-09
-5.71626e-19	6.10926e-26	3.93849e-09
-5.59147e-19	6.02407e-26	3.9201e-09
-5.44598e-19	6.25537e-26	3.96964e-09
-5.42236e-19	6.12129e-26	3.94107e-09
-5.43395e-19	6.02347e-26	3.91997e-09
-5.43003e-19	6.0411e-26	3.92379e-09
-5.44048e-19	6.25513e-26	3.96959e-09
-5.37681e-19	6.25587e-26	3.96975e-09
-5.4301e-19	6.392e-26	3.99833e-09
-5.48099e-19	6.23979e-26	3.96634e-09
-5.76485e-19	6.09801e-26	3.93607e-09
-5.48558e-19	6.34664e-26	3.98885e-09
-5.21167e-19	6.81516e-26	4.08469e-09
-5.25851e-19	6.74952e-26	4.07153e-09
-5.29926e-19	6.55623e-26	4.03229e-09
-5.45796e-19	6.49717e-26	4.02014e-09
-5.28408e-19	6.71616e-26	4.06481e-09
-5.43456e-19	6.31915e-26	3.98308e-09
-5.57741e-19	6.30436e-26	3.97998e-09
-5.32397e-19	6.25855e-26	3.97031e-09
-5.17842e-19	6.65282e-26	4.05199e-09
-5.40279e-19	6.64906e-26	4.05123e-09
-5.39707e-19	6.50513e-26	4.02178e-09
-5.48264e-19	6.22498e-26	3.9632e-09
-5.53984e-19	6.2171e-26	3.96153e-09
-5.68964e-19	6.03e-26	3.92138e-09
-5.5836e-19	6.17088e-26	3.95169e-09
-5.71281e-19	6.23225e-26	3.96474e-09
-5.76632e-19	6.13457e-26	3.94392e-09
-5.62562e-19	5.92066e-26	3.89754e-09
-5.40088e-19	6.34499e-26	3.98851e-09
-5.46385e-19	6.41827e-26	4.0038e-09
-5.43545e-19	6.14556e-26	3.94627e-09
-5.50224e-19	5.90483e-26	3.89406e-09
-5.2628e-19	6.22467e-26	3.96313e-09
-5.20079e-19	6.48175e-26	4.01696e-09
-5.2544e-19	6.40917e-26	4.00191e-09
-5.36218e-19	6.3666e-26	3.99303e-09
-5.52063e-19	6.25895e-26	3.9704e-09
-5.26166e-19	6.75331e-26	4.07229e-09
-4.96845e-19	6.69327e-26	4.06019e-09
-5.0961e-19	6.52713e-26	4.02631e-09
-5.17674e-19	6.2876e-26	3.97644e-09
-5.26741e-19	6.2876e-26	3.97644e-09
-5.2251e-19	6.5556e-26	4.03216e-09
-5.25285e-19	5.98561e-26	3.91174e-09
-5.44023e-19	5.9177e-26	3.89689e-09
-5.38186e-19	6.03488e-26	3.92244e-09
-5.20415e-19	6.21624e-26	3.96135e-09
-5.35414e-19	6.10856e-26	3.93834e-09
-5.38876e-19	6.5092e-26	4.02262e-09
-5.25827e-19	6.54059e-26	4.02908e-09
-5.27079e-19	6.57734e-26	4.03661e-09
-5.12897e-19	6.73399e-26	4.0684e-09
-5.227e-19	6.36407e-26	3.9925e-09
-5.11598e-19	6.23967e-26	3.96631e-09
-5.03069e-19	6.73425e-26	4.06846e-09
-4.98723e-19	6.56493e-26	4.03407e-09
-5.03213e-19	6.61299e-26	4.04389e-09
-4.91702e-19	6.67442e-26	4.05637e-09
-5.19242e-19	6.36283e-26	3.99224e-09
-5.46422e-19	6.24739e-26	3.96795e-09
-5.66859e-19	5.91218e-26	3.89567e-09
-5.64386e-19	6.11499e-26	3.93972e-09
-5.5356e-19	6.17691e-26	3.95297e-09
-5.6678e-19	6.29605e-26	3.97822e-09
-5.50058e-19	6.41185e-26	4.00247e-09
-5.31094e-19	6.43806e-26	4.00791e-09
-5.40266e-19	6.29864e-26	3.97877e-09
-5.49157e-19	6.10215e-26	3.93696e-09
-5.51667e-19	6.1763e-26	3.95284e-09
-5.45771e-19	6.13768e-26	3.94459e-09
-5.50841e-19	5.97275e-26	3.90893e-09
-5.52154e-19	6.29449e-26	3.9779e-09
-5.63477e-19	6.09113e-26	3.93459e-09
-5.62193e-19	6.06993e-26	3.93002e-09
-5.83181e-19	5.76186e-26	3.86237e-09
-5.73991e-19	5.83254e-26	3.8781e-09
-5.60831e-19	5.84905e-26	3.88176e-09
-5.34444e-19	6.3309e-26	3.98555e-09
-5.47725e-19	6.0945e-26	3.93531e-09
-5.37326e-19	6.38213e-26	3.99627e-09
-5.15174e-19	6.41281e-26	4.00267e-09
-5.19071e-19	6.54895e-26	4.03079e-09
-5.2096e-19	6.70201e-26	4.06195e-09
-5.31123e-19	6.76623e-26	4.07489e-09
-5.14947e-19	6.76112e-26	4.07386e-09
-5.35135e-19	6.74983e-26	4.07159e-09
-5.395e-19	6.55653e-26	4.03235e-09
-5.23238e-19	6.96545e-26	4.11449e-09
-5.25253e-19	6.91609e-26	4.10475e-09
-5.26599e-19	6.94587e-26	4.11063e-09
-5.2342e-19	7.04785e-26	4.13065e-09
-5.25647e-19	6.99287e-26	4.11989e-09
-5.41223e-19	6.99885e-26	4.12106e-09
-5.24904e-19	7.23651e-26	4.16719e-09
-5.24531e-19	7.13923e-26	4.14843e-09
-5.16074e-19	7.09422e-26	4.13969e-09
-5.4538e-19	7.4166e-26	4.20147e-09
-5.47409e-19	7.13487e-26	4.14759e-09
-5.43446e-19	7.0435e-26	4.1298e-09
-5.39217e-19	7.14291e-26	4.14914e-09
-5.52397e-19	6.95796e-26	4.11302e-09
-5.48331e-19	7.08911e-26	4.1387e-09
-5.34226e-19	7.07452e-26	4.13586e-09
-5.38896e-19	7.18524e-26	4.15732e-09
-5.4415e-19	7.26107e-26	4.1719e-09
-5.38785e-19	6.9412e-26	4.10971e-09
-5.36381e-19	7.10353e-26	4.1415e-09
-5.30763e-19	7.15999e-26	4.15245e-09
-5.53677e-19	7.07894e-26	4.13672e-09
-5.48063e-19	7.20085e-26	4.16033e-09
-5.55579e-19	7.2195e-26	4.16392e-09
-5.69542e-19	7.1449e-26	4.14953e-09
-5.47714e-19	7.36431e-26	4.19158e-09
-5.23175e-19	7.72984e-26	4.25981e-09
-5.28078e-19	7.28279e-26	4.17605e-09
-5.45007e-19	7.31534e-26	4.18226e-09
-5.41605e-19	7.70961e-26	4.25609e-09
-5.32817e-19	7.9873e-26	4.30659e-09
-5.26715e-19	7.87013e-26	4.28543e-09
-5.10439e-19	8.08188e-26	4.32352e-09
-5.14526e-19	7.7433e-26	4.26228e-09
-5.16187e-19	7.91408e-26	4.29339e-09
-5.22884e-19	7.95273e-26	4.30037e-09
-5.35185e-19	7.86002e-26	4.28359e-09
-5.44517e-19	7.72271e-26	4.2585e-09
-5.24966e-19	7.79754e-26	4.27221e-09
-5.37395e-19	7.65717e-26	4.24642e-09
-5.50516e-19	7.51569e-26	4.2201e-09
-5.4689e-19	7.66755e-26	4.24834e-09
-5.49357e-19	7.31397e-26	4.182e-09
-5.67454e-19	7.10264e-26	4.14133e-09
-5.62656e-19	7.06651e-26	4.1343e-09
-5.51517e-19	7.09641e-26	4.14012e-09
-5.68011e-19	7.14261e-26	4.14908e-09
-5.5859e-19	7.14452e-26	4.14945e-09
-5.65171e-19	6.965e-26	4.1144e-09
-5.43709e-19	7.31004e-26	4.18125e-09
-5.18967e-19	7.5816e-26	4.2324e-09
-4.94313e-19	7.67697e-26	4.25008e-09
-4.93382e-19	7.87806e-26	4.28686e-09
-5.17722e-19	7.80754e-26	4.27404e-09
-5.28974e-19	7.70155e-26	4.25461e-09
-5.26258e-19	7.43153e-26	4.20429e-09
-5.28471e-19	7.43153e-26	4.20429e-09
-5.01204e-19	7.93409e-26	4.297e-09
-5.01704e-19	7.69732e-26	4.25383e-09
-5.07638e-19	7.44029e-26	4.20594e-09
-5.14448e-19	7.44254e-26	4.20637e-09
-5.05952e-19	7.82928e-26	4.278e-09
-4.99209e-19	7.88377e-26	4.2879e-09
-4.90919e-19	8.09555e-26	4.32596e-09
-4.80251e-19	7.96129e-26	4.30191e-09
-4.78296e-19	7.94224e-26	4.29847e-09
-4.64668e-19	8.34679e-26	4.37025e-09
-4.72249e-19	8.36541e-26	4.3735e-09
-4.9144e-19	7.70543e-26	4.25532e-09
-4.92821e-19	7.96518e-26	4.30261e-09
-4.49129e-19	8.52579e-26	4.40127e-09
-4.55859e-19	8.54496e-26	4.40457e-09
-4.66937e-19	8.08678e-26	4.32439e-09
-4.65604e-19	8.11955e-26	4.33023e-09
-4.67043e-19	8.41409e-26	4.38197e-09
-4.63779e-19	8.38231e-26	4.37644e-09
-4.86256e-19	8.06039e-26	4.31968e-09
-5.02682e-19	8.06039e-26	4.31968e-09
-4.86503e-19	8.4373e-26	4.38599e-09
-4.82112e-19	8.28478e-26	4.3594e-09
-4.65894e-19	8.28785e-26	4.35994e-09
-4.74048e-19	8.37771e-26	4.37564e-09
-4.6502e-19	8.52032e-26	4.40033e-09
-4.55826e-19	8.55524e-26	4.40633e-09
-4.6906e-19	8.51136e-26	4.39879e-09
-4.76958e-19	8.31686e-26	4.36502e-09
-4.6398e-19	8.90561e-26	4.46568e-09
-4.85059e-19	8.62043e-26	4.4175e-09
-4.72918e-19	8.67367e-26	4.42657e-09
-4.71115e-19	8.58073e-26	4.41071e-09
-4.70161e-19	8.63857e-26	4.42059e-09
-4.4471e-19	8.81433e-26	4.45037e-09
-4.18116e-19	9.23409e-26	4.51993e-09
-4.37248e-19	9.31419e-26	4.53296e-09
-4.41905e-19	9.3804e-26	4.54367e-09
-4.44495e-19	9.56881e-26	4.57389e-09
-4.19567e-19	1.01892e-25	4.67069e-09
-4.21232e-19	9.69668e-26	4.59418e-09
-4.11065e-19	1.01299e-25	4.6616e-09
-4.06226e-19	1.06704e-25	4.74307e-09
-4.06797e-19	1.03547e-25	4.69583e-09
-4.06907e-19	1.04159e-25	4.70507e-09
-4.01081e-19	1.05672e-25	4.72774e-09
-4.02518e-19	1.04867e-25	4.71569e-09
-4.08867e-19	1.02495e-25	4.67988e-09
-4.24018e-19	1.05091e-25	4.71905e-09
-4.03053e-19	1.07628e-25	4.75672e-09
-4.29981e-19	9.99099e-26	4.64019e-09
-4.34547e-19	9.52173e-26	4.56638e-09
-4.22655e-19	9.61359e-26	4.58102e-09
-4.1201e-19	1.02143e-25	4.67452e-09
-4.21554e-19	9.73623e-26	4.60041e-09
-4.18581e-19	1.00453e-25	4.64859e-09
-4.30239e-19	9.45892e-26	4.55632e-09
-4.35245e-19	9.36378e-26	4.54099e-09
-4.17681e-19	9.68777e-26	4.59277e-09
-4.28148e-19	9.33421e-26	4.5362e-09
-4.47233e-19	9.06206e-26	4.49168e-09
-4.48948e-19	9.1629e-26	4.50828e-09
-4.59924e-19	9.13522e-26	4.50374e-09
-4.46909e-19	9.49804e-26	4.56259e-09
-4.61543e-19	9.23445e-26	4.51998e-09
-4.47846e-19	9.29481e-26	4.52981e-09
-4.53061e-19	9.18989e-26	4.5127e-09
-4.20847e-19	9.85325e-26	4.61877e-09
-4.4599e-19	9.18558e-26	4.512e-09
-4.65032e-19	8.8974e-26	4.46431e-09
-4.47898e-19	9.02294e-26	4.48521e-09
-4.38178e-19	9.46238e-26	4.55687e-09
-4.41316e-19	9.36178e-26	4.54067e-09
-4.34236e-19	9.66784e-26	4.58962e-09
-4.42802e-19	9.37461e-26	4.54274e-09
-4.34228e-19	9.59425e-26	4.57794e-09
-4.3857e-19	9.53394e-26	4.56833e-09
-4.14124e-19	1.0365e-25	4.69738e-09
-4.30041e-19	1.0156e-25	4.66561e-09
-4.43588e-19	9.88228e-26	4.6233e-09
-4.60082e-19	9.32862e-26	4.5353e-09
-4.65132e-19	9.23078e-26	4.51939e-09
-4.63817e-19	9.5748e-26	4.57485e-09
-4.78162e-19	9.26408e-26	4.52481e-09
-4.65051e-19	9.41471e-26	4.54921e-09
-4.8465e-19	8.87929e-26	4.46128e-09
-4.708e-19	9.1044e-26	4.49867e-09
-4.76073e-19	9.11705e-26	4.50075e-09
-4.64844e-19	9.29204e-26	4.52936e-09
-4.4922e-19	9.6268e-26	4.58311e-09
-4.65266e-19	8.94528e-26	4.4723e-09
-4.59944e-19	8.90578e-26	4.46571e-09
-4.56022e-19	9.07815e-26	4.49434e-09
-4.7927e-19	8.82263e-26	4.45177e-09
-4.80469e-19	8.97348e-26	4.477e-09
-4.65897e-19	9.35314e-26	4.53927e-09
-4.44231e-19	9.59128e-26	4.57747e-09
-4.7586e-19	8.92735e-26	4.46931e-09
-4.66257e-19	8.8754e-26	4.46063e-09
-4.70522e-19	9.16311e-26	4.50832e-09
-4.63447e-19	9.31508e-26	4.5331e-09
-4.64833e-19	9.39971e-26	4.54679e-09
-4.62777e-19	9.24738e-26	4.52209e-09
-4.52743e-19	9.34519e-26	4.53798e-09
-4.55646e-19	9.68293e-26	4.592e-09
-4.42693e-19	9.97435e-26	4.63762e-09
-4.52385e-19	9.61257e-26	4.58085e-09
-4.31731e-19	1.02869e-25	4.68556e-09
-4.43234e-19	9.80492e-26	4.61121e-09
-4.38147e-19	1.0167e-25	4.66729e-09
-4.23381e-19	1.04501e-25	4.71021e-09
-4.13625e-19	1.04906e-25	4.71628e-09
-4.21983e-19	1.04906e-25	4.71628e-09
-4.33163e-19	1.05587e-25	4.72648e-09
-4.15093e-19	1.06055e-25	4.73345e-09
-4.21048e-19	1.03727e-25	4.69855e-09
-4.24296e-19	1.02021e-25	4.67265e-09
-4.36667e-19	9.62097e-26	4.58219e-09
-4.45973e-19	9.32788e-26	4.53518e-09
-4.31692e-19	9.68855e-26	4.59289e-09
-4.27446e-19	1.00976e-25	4.65664e-09
-4.41628e-19	9.78945e-26	4.60878e-09
-4.45033e-19	1.00237e-25	4.64525e-09
-4.56328e-19	9.49782e-26	4.56255e-09
-4.64328e-19	9.31827e-26	4.53362e-09
-4.71854e-19	9.2556e-26	4.52343e-09
-4.61326e-19	9.58821e-26	4.57698e-09
-4.66705e-19	9.25564e-26	4.52344e-09
-4.41671e-19	9.56739e-26	4.57367e-09
-4.34478e-19	9.72053e-26	4.59794e-09
-4.40491e-19	9.52507e-26	4.56691e-09
-4.43691e-19	9.17125e-26	4.50965e-09
-4.34869e-19	9.73686e-26	4.60051e-09
-4.48159e-19	9.48341e-26	4.56025e-09
-4.53187e-19	9.28946e-26	4.52894e-09
-4.45465e-19	9.68718e-26	4.59268e-09
-4.53309e-19	9.67932e-26	4.59143e-09
-4.50004e-19	9.92058e-26	4.62927e-09
